"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Identity","IsValid","ObjectState"
"ExchangeAdmin","3/12/2025 10:54:41 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:54:41"",""Id"":""ad4cce39-1256-489a-6aa1-08dd61b8e00b"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\8df1dbd4-0200-437b-9eae-ce1cf218d5b6""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzXSMzQ31jO0tNCzMNE3NgIA\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:23.8654895Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:23.8654895Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 10:54:40 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Stockpiling Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""0c72ae6d-c694-4884-acb3-2801cace39c9""}],""RequestId"":""859aca4b-3a51-4481-b319-2a67e34459df""}","109","1121","ad4cce39-1256-489a-6aa1-08dd61b8e00b","True","Unchanged"
"ExchangeAdmin","3/12/2025 10:54:40 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:54:40"",""Id"":""c594a827-8330-4a95-3e30-08dd61b8df1b"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\ae951a06-54da-412b-8eb0-4221b6ce6bc2""},{""Name"":""PolicyDetails"",""Value"":""{\""DummyKnownNetworkPolicy\"":\""\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 10:54:39 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""6""},{""Name"":""DisplayName"",""Value"":""Known Networks List""},{""Name"":""PolicyIdentifierString"",""Value"":""9\/18\/2024 4:05:41 PM""}],""RequestId"":""859aca4b-3a51-4481-b319-2a67e34459df""}","110","1121","c594a827-8330-4a95-3e30-08dd61b8df1b","True","Unchanged"
"ExchangeAdmin","3/12/2025 10:54:39 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:54:39"",""Id"":""be0e9f9c-a7cc-4f91-b45f-08dd61b8dee5"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\4a041b26-7cbd-450c-a166-268ad723bb93"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\4a041b26-7cbd-450c-a166-268ad723bb93""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""MzLQM7LUs7DUMzSy0Dc2AgA=\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:22.8627209Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:22.8627209Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 10:54:38 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Provisioning Workers""},{""Name"":""PolicyIdentifierString"",""Value"":""08501d47-8404-4825-93fc-9b131d61560f""}],""RequestId"":""859aca4b-3a51-4481-b319-2a67e34459df""}","111","1121","be0e9f9c-a7cc-4f91-b45f-08dd61b8dee5","True","Unchanged"
"ExchangeAdmin","3/12/2025 10:23:03 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)","disable-Mailbox","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:23:03"",""Id"":""d937731a-5817-43cb-7650-08dd61b47463"",""Operation"":""disable-Mailbox"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:10b6:8::12]:18835"",""ObjectId"":""NAMP223A004.PROD.OUTLOOK.COM\/Microsoft Exchange Hosted Organizations\/M365x44824121.onmicrosoft.com\/Soft Deleted Objects\/a06e7a6c-458d-4cf9-89a3-82415e08937a"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""PH7P223MB1013 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""70e7f470-ed25-47f5-aa2f-096f0f44c831\\199acdb0-75b2-4bf9-9d84-05bc896001eb""},{""Name"":""IncludeSoftDeletedMailbox"",""Value"":""True""},{""Name"":""IgnoreLegalHold"",""Value"":""False""},{""Name"":""DomainController"",""Value"":""SJ0P223A04DC001.NAMP223A004.PROD.OUTLOOK.COM""}],""RequestId"":""d5a411b0-3f54-8143-4bd7-2f92cd789c12"",""SessionId"":""""}","112","1121","d937731a-5817-43cb-7650-08dd61b47463","True","Unchanged"
"ExchangeAdmin","3/12/2025 10:23:03 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)","disable-Mailbox","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:23:03"",""Id"":""a6d74153-319d-49e5-f858-08dd61b474b0"",""Operation"":""disable-Mailbox"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:10b6:8::12]:12876"",""ObjectId"":""NAMP223A004.PROD.OUTLOOK.COM\/Microsoft Exchange Hosted Organizations\/M365x44824121.onmicrosoft.com\/Soft Deleted Objects\/d55572db-21c0-45aa-b806-56bc208b2b99"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""IA2P223MB1228 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""70e7f470-ed25-47f5-aa2f-096f0f44c831\\2aff9f8a-1136-4665-aba3-28ba32417997""},{""Name"":""IncludeSoftDeletedMailbox"",""Value"":""True""},{""Name"":""IgnoreLegalHold"",""Value"":""False""},{""Name"":""DomainController"",""Value"":""SJ0P223A04DC001.NAMP223A004.PROD.OUTLOOK.COM""}],""RequestId"":""f963af71-51fc-0b80-23b1-a93ba0e6bb2c"",""SessionId"":""""}","113","1121","a6d74153-319d-49e5-f858-08dd61b474b0","True","Unchanged"
"ExchangeAdmin","3/12/2025 10:19:46 PM","NT AUTHORITY\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)","disable-Mailbox","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T22:19:46"",""Id"":""f00dc514-7138-4ead-6141-08dd61b3ff57"",""Operation"":""disable-Mailbox"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ClientIP"":""[2603:10b6:8::12]:28502"",""ObjectId"":""NAMP223A004.PROD.OUTLOOK.COM\/Microsoft Exchange Hosted Organizations\/M365x44824121.onmicrosoft.com\/Soft Deleted Objects\/0e67dc42-79fc-4c7b-a755-f31edc2375b5"",""UserId"":""NT AUTHORITY\\SYSTEM (Microsoft.Exchange.AdminApi.NetCore)"",""AppId"":"""",""AppPoolName"":""MSExchangeAdminApiNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""CH0P223MB0153 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""70e7f470-ed25-47f5-aa2f-096f0f44c831\\afaf8ef7-93f0-43d8-8d1b-e601c324202c""},{""Name"":""IncludeSoftDeletedMailbox"",""Value"":""True""},{""Name"":""IgnoreLegalHold"",""Value"":""False""},{""Name"":""DomainController"",""Value"":""SJ0P223A04DC001.NAMP223A004.PROD.OUTLOOK.COM""}],""RequestId"":""f4467e50-447c-abb0-c274-7e432fc02675"",""SessionId"":""""}","114","1121","f00dc514-7138-4ead-6141-08dd61b3ff57","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:28 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:28"",""Id"":""d40a48f1-cd38-4e3e-7b82-08dd61975113"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\39df3900-f876-4d7a-9527-23f90b953372"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\39df3900-f876-4d7a-9527-23f90b953372""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:19.6138019Z\"",\""ModifiedDateTime\"":\""2024-12-11T16:56:36.2304613Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-100000000002\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""3f35661a-fbe1-4e3a-b07c-1f0af8ad34a7\""]}]},\""UserRisks\"":{\""Include\"":[{\""UserRisks\"":[\""High\""]}]}},\""Controls\"":[{\""Control\"":[\""MfaAndChangePassword\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:28 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Secure password change on high user risk for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","115","1121","d40a48f1-cd38-4e3e-7b82-08dd61975113","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:28 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:28"",""Id"":""02166b56-6b36-46fb-b30d-08dd619750e1"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\7e7de72d-da6e-451b-8eb5-8e824b82e73c"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\7e7de72d-da6e-451b-8eb5-8e824b82e73c""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:16.5434659Z\"",\""ModifiedDateTime\"":\""2025-02-14T18:08:11.8000513Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-000000000004\"",\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""f8f6ae55-93c7-4af1-8408-3cfe661d543f\"",\""be558ae1-bce6-427f-9030-e53fffb63260\"",\""0cb87915-2520-4f16-8d6c-c31877bb65cb\"",\""d680918f-516b-4a6a-9e0b-9c4ddc369ca7\"",\""8ddf17ea-0571-4430-94c9-e4fa012a95ae\""]},{\""Roles\"":[\""d29b2b05-8046-44ba-8758-1e26182fcf32\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:27 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Multifactor authentication for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","116","1121","02166b56-6b36-46fb-b30d-08dd619750e1","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:28 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:28"",""Id"":""2ad40e2f-c331-4a53-9e4d-08dd61975138"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\ea138e24-f752-40d5-84b8-2ed4e9521a0d"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\ea138e24-f752-40d5-84b8-2ed4e9521a0d""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":1,\""CreatedDateTime\"":\""2024-09-24T09:55:20.9653711Z\"",\""ModifiedDateTime\"":\""2024-12-11T16:56:48.8376396Z\"",\""TemplateId\"":\""4200930c-0da2-4e33-ca02-100000000000\"",\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}],\""Exclude\"":[{\""Users\"":[\""3f35661a-fbe1-4e3a-b07c-1f0af8ad34a7\""]}]},\""SignInRisks\"":{\""Include\"":[{\""SignInRisks\"":[\""High\"",\""Medium\"",\""Low\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""SessionControls\"":[\""SignInFrequency\""],\""SignInFrequencyType\"":30,\""EnforceAllPoliciesForEas\"":true,\""IncludeOtherLegacyClientTypeForEvaluation\"":true}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:28 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""Reauthentication on signin risk for Microsoft partners and vendors""},{""Name"":""PolicyIdentifierString"",""Value"":""""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","117","1121","2ad40e2f-c331-4a53-9e4d-08dd61975138","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:27 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:27"",""Id"":""15842ae4-2f87-461b-0d8a-08dd61975059"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\b35f3208-39a4-44f2-b562-4b5baf887f47"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\b35f3208-39a4-44f2-b562-4b5baf887f47""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""bZVbbsQgDEU3NGL8wkB20350\/0voJQkJOJEqDffUNsYGh0kSqyYuJVn9qnz4IjVx4xU1\/D7JE1l5ovpAWR6oPjYsFkk93ZCfSRKllNtNNOGP65FAgVdh2HgSu4kktcScI5EBhCgVGoe9geYAarsBJxRxVGMi9iAPp0aBCEWbR5S8F1SQZWKHLLdshiPnoQnOPiKeIHefoZmScE23RinMkl0ODvNMUwgRhYsnWjTKX2cg3HNdSO+gDoLO9a3yFRVtQi4sFEG0cF2BkK\/AF42SkARQ8wrWPThZcPDr\/7YXg\/kyaDgYKtRGxFZ6CiqLbG2SPaGyarOgg33WoOuqnYKe4rezMbZfDZb+ljyAY\/8JuARQKIAaLIQikLCLxG0lcwRnHpJzf8YoFM2gdqsAnCOwFWhd9dGLoVEd0hXkVfqh96YjUxmXGKRPSepGk5YxBS4t5pPWMSBvPcdDIY67M6TYFD0n11nV\/awNz3e\/5UiRA5AIjugTaLoCvNMbtPOZnwqXXYM8RhVmkOzPRWAvGkFeAEtdkUYbfdigGfQCygJwtkBwGUDEyLa\/SrxVyrTxtn3dIpVXqq\/UIm1EiFvfcXvHP+\/498QY1N6\/wjSOhaKQ974vmoutwNC0Xeb+mdgnda+Cf\/orc9x3bgOMQlk76u0fjDJLhMryvs7T2qd1udaEvK22uv1SpTPzHzB8V2Z0nXFil6v2c29fk9t1Qpfrxf4B\"",\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T16:05:40.4959889Z\"",\""CreatedDateTime\"":\""2024-09-18T16:05:40.4959889Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:26 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""VPN and SAW IP Ranges""},{""Name"":""PolicyIdentifierString"",""Value"":""0a9cbc44-f574-48c2-a880-2bfe1c23f604""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","118","1121","15842ae4-2f87-461b-0d8a-08dd61975059","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:27 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:27"",""Id"":""73486684-e159-40bb-76cc-08dd619750b3"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\35acd363-eef6-40bc-b876-d1c3334da18a"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\35acd363-eef6-40bc-b876-d1c3334da18a""},{""Name"":""PolicyDetails"",""Value"":""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2024-09-18T05:59:31.4280637Z\"",\""State\"":\""Disabled\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:27 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""18""},{""Name"":""DisplayName"",""Value"":""Default Policy""},{""Name"":""PolicyIdentifierString"",""Value"":""2\/14\/2025 6:08:12 PM""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","119","1121","73486684-e159-40bb-76cc-08dd619750b3","True","Unchanged"
"ExchangeAdmin","3/12/2025 6:54:26 PM","NT SERVICE\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)","Set-ConditionalAccessPolicy","{""AppAccessContext"":{},""CreationTime"":""2025-03-12T18:54:26"",""Id"":""e8c64dce-a328-467f-a2ca-08dd61975021"",""Operation"":""Set-ConditionalAccessPolicy"",""OrganizationId"":""70e7f470-ed25-47f5-aa2f-096f0f44c831"",""RecordType"":1,""ResultStatus"":""True"",""UserKey"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""UserType"":3,""Version"":1,""Workload"":""Exchange"",""ObjectId"":""M365x44824121.onmicrosoft.com\\00a29b75-68e1-4389-ac1e-f94a2548fef1"",""UserId"":""NT SERVICE\\MSExchangeServiceHostNetCore (Microsoft.Exchange.ServiceHost)"",""AppId"":"""",""AppPoolName"":""MSExchangeServiceHostNetCore"",""ClientAppId"":"""",""CorrelationID"":"""",""ExternalAccess"":true,""OrganizationName"":""M365x44824121.onmicrosoft.com"",""OriginatingServer"":""LV1P223MB1280 (15.20.8511.025)"",""Parameters"":[{""Name"":""Identity"",""Value"":""M365x44824121.onmicrosoft.com\\00a29b75-68e1-4389-ac1e-f94a2548fef1""},{""Name"":""PolicyDetails"",""Value"":""{\""CompressedCidrIpRanges\"":\""XdDLDcAwCAPQhSoaG\/Lbf7Gqh1axj08mBGCLlYERJO7kxd+Z5m4eh2egCQeEawn3VGoKpLnMVk\/LS2fBtHxbvj3X1Wj\/k\/peT\/Xa6u1UTJ2fNi\/r7LdiiAAhKexf62rBxsi3+gE=\"",\""Categories\"":[\""trusted\""],\""ApplyToUnknownCountry\"":false,\""ModifiedDateTime\"":\""2024-09-18T05:08:26.6401829Z\"",\""CreatedDateTime\"":\""2024-09-18T05:08:26.6401829Z\""}""},{""Name"":""PolicyLastUpdatedTime"",""Value"":""3\/12\/2025 6:54:26 PM""},{""Name"":""TenantDefaultPolicy"",""Value"":""""},{""Name"":""DisplayName"",""Value"":""ME Services""},{""Name"":""PolicyIdentifierString"",""Value"":""0d5818b7-8a7d-4877-ac2f-814e0f506040""}],""RequestId"":""74eaa401-f939-449e-b4fd-f809b2ce86b0""}","120","1121","e8c64dce-a328-467f-a2ca-08dd61975021","True","Unchanged"
